Programme course id,Programme code,Study Year,Academic Year,Course,Course Type
100512018-20191183,10051,1.0,2018-2019,1183,elective
100512018-20191161,10051,1.0,2018-2019,1161,elective
100512018-20191114,10051,1.0,2018-2019,1114,elective
100512019-20201119,10051,1.0,2019-2020,1119,compulsory
100512019-20201299,10051,1.0,2019-2020,1299,compulsory-elective
100512019-20201067,10051,1.0,2019-2020,1067,compulsory-elective
100512019-20201279,10051,1.0,2019-2020,1279,elective
100512019-20201244,10051,1.0,2019-2020,1244,elective
100512019-20201149,10051,1.0,2019-2020,1149,elective
100512019-20201010,10051,1.0,2019-2020,1010,elective
100512020-20211221,10051,1.0,2020-2021,1221,compulsory
100512020-20211197,10051,1.0,2020-2021,1197,compulsory-elective
100512020-20211038,10051,1.0,2020-2021,1038,compulsory-elective
100512020-20211285,10051,1.0,2020-2021,1285,elective
100512020-20211243,10051,1.0,2020-2021,1243,elective
100512020-20211179,10051,1.0,2020-2021,1179,elective
100512020-20211029,10051,1.0,2020-2021,1029,elective
100512020-20211021,10051,1.0,2020-2021,1021,elective
100512021-20221246,10051,1.0,2021-2022,1246,compulsory
100512021-20221267,10051,1.0,2021-2022,1267,compulsory-elective
100512021-20221181,10051,1.0,2021-2022,1181,compulsory-elective
100512021-20221084,10051,1.0,2021-2022,1084,compulsory-elective
100512021-20221025,10051,1.0,2021-2022,1025,compulsory-elective
100512021-20221254,10051,1.0,2021-2022,1254,elective
100512021-20221222,10051,1.0,2021-2022,1222,elective
100512021-20221150,10051,1.0,2021-2022,1150,elective
100512021-20221056,10051,1.0,2021-2022,1056,elective
100512021-20221015,10051,1.0,2021-2022,1015,elective
100512022-20231123,10051,1.0,2022-2023,1123,compulsory
100512022-20231202,10051,1.0,2022-2023,1202,compulsory-elective
100512022-20231168,10051,1.0,2022-2023,1168,compulsory-elective
100512022-20231295,10051,1.0,2022-2023,1295,elective
100512022-20231207,10051,1.0,2022-2023,1207,elective
100512022-20231208,10051,1.0,2022-2023,1208,elective
100512022-20231102,10051,1.0,2022-2023,1102,elective
100512023-20241201,10051,1.0,2023-2024,1201,compulsory
100512023-20241015,10051,1.0,2023-2024,1015,compulsory
100512023-20241270,10051,1.0,2023-2024,1270,compulsory-elective
100512023-20241260,10051,1.0,2023-2024,1260,compulsory-elective
100512023-20241231,10051,1.0,2023-2024,1231,compulsory-elective
100512023-20241249,10051,1.0,2023-2024,1249,elective
100512023-20241212,10051,1.0,2023-2024,1212,elective
100512023-20241189,10051,1.0,2023-2024,1189,elective
100512023-20241154,10051,1.0,2023-2024,1154,elective
100512023-20241021,10051,1.0,2023-2024,1021,elective
100512013-20141050,10051,2.0,2013-2014,1050,compulsory
100512013-20141263,10051,2.0,2013-2014,1263,compulsory-elective
100512013-20141147,10051,2.0,2013-2014,1147,compulsory-elective
100512013-20141247,10051,2.0,2013-2014,1247,elective
100512013-20141233,10051,2.0,2013-2014,1233,elective
100512013-20141214,10051,2.0,2013-2014,1214,elective
100512013-20141127,10051,2.0,2013-2014,1127,elective
100512013-20141091,10051,2.0,2013-2014,1091,elective
100512014-20151205,10051,2.0,2014-2015,1205,compulsory
100512014-20151022,10051,2.0,2014-2015,1022,compulsory
100512014-20151037,10051,2.0,2014-2015,1037,compulsory
100512014-20151013,10051,2.0,2014-2015,1013,compulsory
100512014-20151243,10051,2.0,2014-2015,1243,elective
100512014-20151075,10051,2.0,2014-2015,1075,elective
100512014-20151069,10051,2.0,2014-2015,1069,elective
100512014-20151067,10051,2.0,2014-2015,1067,elective
100512015-20161162,10051,2.0,2015-2016,1162,compulsory
100512015-20161039,10051,2.0,2015-2016,1039,compulsory
100512015-20161163,10051,2.0,2015-2016,1163,compulsory-elective
100512015-20161065,10051,2.0,2015-2016,1065,compulsory-elective
100512015-20161035,10051,2.0,2015-2016,1035,compulsory-elective
100512015-20161005,10051,2.0,2015-2016,1005,compulsory-elective
100512015-20161137,10051,2.0,2015-2016,1137,elective
100512015-20161136,10051,2.0,2015-2016,1136,elective
100512015-20161119,10051,2.0,2015-2016,1119,elective
100512015-20161105,10051,2.0,2015-2016,1105,elective
100512015-20161104,10051,2.0,2015-2016,1104,elective
100512015-20161095,10051,2.0,2015-2016,1095,elective
100512016-20171187,10051,2.0,2016-2017,1187,compulsory
100512016-20171182,10051,2.0,2016-2017,1182,compulsory-elective
100512016-20171051,10051,2.0,2016-2017,1051,compulsory-elective
100512016-20171200,10051,2.0,2016-2017,1200,elective
100512016-20171176,10051,2.0,2016-2017,1176,elective
100512016-20171169,10051,2.0,2016-2017,1169,elective
100512016-20171097,10051,2.0,2016-2017,1097,elective
100512016-20171074,10051,2.0,2016-2017,1074,elective
100512016-20171030,10051,2.0,2016-2017,1030,elective
100512017-20181209,10051,2.0,2017-2018,1209,compulsory
100512017-20181253,10051,2.0,2017-2018,1253,compulsory-elective
100512017-20181129,10051,2.0,2017-2018,1129,compulsory-elective
100512017-20181120,10051,2.0,2017-2018,1120,compulsory-elective
100512017-20181064,10051,2.0,2017-2018,1064,compulsory-elective
100512017-20181256,10051,2.0,2017-2018,1256,elective
100512017-20181151,10051,2.0,2017-2018,1151,elective
100512017-20181113,10051,2.0,2017-2018,1113,elective
100512017-20181105,10051,2.0,2017-2018,1105,elective
100512017-20181102,10051,2.0,2017-2018,1102,elective
100512018-20191192,10051,2.0,2018-2019,1192,compulsory
100512018-20191115,10051,2.0,2018-2019,1115,compulsory
100512018-20191210,10051,2.0,2018-2019,1210,compulsory
100512018-20191188,10051,2.0,2018-2019,1188,compulsory
100512018-20191255,10051,2.0,2018-2019,1255,elective
100512018-20191221,10051,2.0,2018-2019,1221,elective
100512018-20191211,10051,2.0,2018-2019,1211,elective
100512018-20191122,10051,2.0,2018-2019,1122,elective
100512018-20191079,10051,2.0,2018-2019,1079,elective
100512018-20191044,10051,2.0,2018-2019,1044,elective
100512019-20201029,10051,2.0,2019-2020,1029,compulsory
100512019-20201091,10051,2.0,2019-2020,1091,compulsory-elective
100512019-20201059,10051,2.0,2019-2020,1059,compulsory-elective
100512019-20201264,10051,2.0,2019-2020,1264,elective
100512019-20201169,10051,2.0,2019-2020,1169,elective
100512019-20201119,10051,2.0,2019-2020,1119,elective
100512019-20201066,10051,2.0,2019-2020,1066,elective
100512020-20211186,10051,2.0,2020-2021,1186,compulsory
100512020-20211116,10051,2.0,2020-2021,1116,compulsory
100512020-20211282,10051,2.0,2020-2021,1282,compulsory-elective
100512020-20211196,10051,2.0,2020-2021,1196,compulsory-elective
100512020-20211167,10051,2.0,2020-2021,1167,compulsory-elective
100512020-20211242,10051,2.0,2020-2021,1242,elective
100512020-20211240,10051,2.0,2020-2021,1240,elective
100512020-20211139,10051,2.0,2020-2021,1139,elective
100512020-20211094,10051,2.0,2020-2021,1094,elective
100512020-20211043,10051,2.0,2020-2021,1043,elective
100512021-20221140,10051,2.0,2021-2022,1140,compulsory
100512021-20221215,10051,2.0,2021-2022,1215,compulsory-elective
100512021-20221118,10051,2.0,2021-2022,1118,compulsory-elective
100512021-20221276,10051,2.0,2021-2022,1276,elective
100512021-20221206,10051,2.0,2021-2022,1206,elective
100512021-20221187,10051,2.0,2021-2022,1187,elective
100512021-20221071,10051,2.0,2021-2022,1071,elective
100512021-20221009,10051,2.0,2021-2022,1009,elective
100512022-20231091,10051,2.0,2022-2023,1091,compulsory
100512022-20231076,10051,2.0,2022-2023,1076,compulsory
100512022-20231106,10051,2.0,2022-2023,1106,compulsory
100512022-20231039,10051,2.0,2022-2023,1039,compulsory
100512022-20231184,10051,2.0,2022-2023,1184,elective
100512022-20231069,10051,2.0,2022-2023,1069,elective
100512022-20231047,10051,2.0,2022-2023,1047,elective
100512022-20231007,10051,2.0,2022-2023,1007,elective
100512023-20241240,10051,2.0,2023-2024,1240,compulsory
100512023-20241197,10051,2.0,2023-2024,1197,compulsory
100512023-20241200,10051,2.0,2023-2024,1200,compulsory-elective
100512023-20241121,10051,2.0,2023-2024,1121,compulsory-elective
100512023-20241030,10051,2.0,2023-2024,1030,compulsory-elective
100512023-20241006,10051,2.0,2023-2024,1006,compulsory-elective
100512023-20241265,10051,2.0,2023-2024,1265,elective
100512023-20241212,10051,2.0,2023-2024,1212,elective
100512023-20241177,10051,2.0,2023-2024,1177,elective
100512023-20241158,10051,2.0,2023-2024,1158,elective
100512023-20241093,10051,2.0,2023-2024,1093,elective
100512023-20241078,10051,2.0,2023-2024,1078,elective
100512013-20141030,10051,3.0,2013-2014,1030,compulsory
100512013-20141152,10051,3.0,2013-2014,1152,compulsory-elective
100512013-20141011,10051,3.0,2013-2014,1011,compulsory-elective
100512013-20141296,10051,3.0,2013-2014,1296,elective
100512013-20141206,10051,3.0,2013-2014,1206,elective
100512013-20141188,10051,3.0,2013-2014,1188,elective
100512013-20141016,10051,3.0,2013-2014,1016,elective
100512014-20151201,10051,3.0,2014-2015,1201,compulsory
100512014-20151157,10051,3.0,2014-2015,1157,compulsory
100512014-20151295,10051,3.0,2014-2015,1295,compulsory
100512014-20151072,10051,3.0,2014-2015,1072,compulsory
100512014-20151096,10051,3.0,2014-2015,1096,elective
100512014-20151079,10051,3.0,2014-2015,1079,elective
100512014-20151068,10051,3.0,2014-2015,1068,elective
100512014-20151051,10051,3.0,2014-2015,1051,elective
100512014-20151030,10051,3.0,2014-2015,1030,elective
100512014-20151014,10051,3.0,2014-2015,1014,elective
100512015-20161144,10051,3.0,2015-2016,1144,compulsory
100512015-20161050,10051,3.0,2015-2016,1050,compulsory
100512015-20161277,10051,3.0,2015-2016,1277,compulsory-elective
100512015-20161225,10051,3.0,2015-2016,1225,compulsory-elective
100512015-20161040,10051,3.0,2015-2016,1040,compulsory-elective
100512015-20161020,10051,3.0,2015-2016,1020,compulsory-elective
100512015-20161186,10051,3.0,2015-2016,1186,elective
100512015-20161176,10051,3.0,2015-2016,1176,elective
100512015-20161177,10051,3.0,2015-2016,1177,elective
100512015-20161105,10051,3.0,2015-2016,1105,elective
100512015-20161018,10051,3.0,2015-2016,1018,elective
100512016-20171062,10051,3.0,2016-2017,1062,compulsory
100512016-20171238,10051,3.0,2016-2017,1238,compulsory-elective
100512016-20171120,10051,3.0,2016-2017,1120,compulsory-elective
100512016-20171150,10051,3.0,2016-2017,1150,elective
100512016-20171107,10051,3.0,2016-2017,1107,elective
100512016-20171080,10051,3.0,2016-2017,1080,elective
100512016-20171057,10051,3.0,2016-2017,1057,elective
100512017-20181276,10051,3.0,2017-2018,1276,compulsory
100512017-20181262,10051,3.0,2017-2018,1262,compulsory
100512017-20181026,10051,3.0,2017-2018,1026,compulsory
100512017-20181019,10051,3.0,2017-2018,1019,compulsory
100512017-20181299,10051,3.0,2017-2018,1299,elective
100512017-20181246,10051,3.0,2017-2018,1246,elective
100512017-20181225,10051,3.0,2017-2018,1225,elective
100512017-20181151,10051,3.0,2017-2018,1151,elective
100512017-20181014,10051,3.0,2017-2018,1014,elective
100512018-20191171,10051,3.0,2018-2019,1171,compulsory
100512018-20191143,10051,3.0,2018-2019,1143,compulsory-elective
100512018-20191139,10051,3.0,2018-2019,1139,compulsory-elective
100512018-20191292,10051,3.0,2018-2019,1292,elective
100512018-20191264,10051,3.0,2018-2019,1264,elective
100512018-20191198,10051,3.0,2018-2019,1198,elective
100512018-20191138,10051,3.0,2018-2019,1138,elective
100512018-20191062,10051,3.0,2018-2019,1062,elective
100512018-20191020,10051,3.0,2018-2019,1020,elective
100512019-20201061,10051,3.0,2019-2020,1061,compulsory
100512019-20201268,10051,3.0,2019-2020,1268,compulsory-elective
100512019-20201188,10051,3.0,2019-2020,1188,compulsory-elective
100512019-20201177,10051,3.0,2019-2020,1177,compulsory-elective
100512019-20201078,10051,3.0,2019-2020,1078,compulsory-elective
100512019-20201271,10051,3.0,2019-2020,1271,elective
100512019-20201191,10051,3.0,2019-2020,1191,elective
100512019-20201111,10051,3.0,2019-2020,1111,elective
100512019-20201072,10051,3.0,2019-2020,1072,elective
100512019-20201027,10051,3.0,2019-2020,1027,elective
100512020-20211118,10051,3.0,2020-2021,1118,compulsory
100512020-20211117,10051,3.0,2020-2021,1117,compulsory
100512020-20211279,10051,3.0,2020-2021,1279,compulsory-elective
100512020-20211223,10051,3.0,2020-2021,1223,compulsory-elective
100512020-20211029,10051,3.0,2020-2021,1029,compulsory-elective
100512020-20211220,10051,3.0,2020-2021,1220,elective
100512020-20211209,10051,3.0,2020-2021,1209,elective
100512020-20211192,10051,3.0,2020-2021,1192,elective
100512020-20211099,10051,3.0,2020-2021,1099,elective
100512020-20211035,10051,3.0,2020-2021,1035,elective
100512020-20211030,10051,3.0,2020-2021,1030,elective
100512021-20221279,10051,3.0,2021-2022,1279,compulsory
100512021-20221192,10051,3.0,2021-2022,1192,compulsory
100512021-20221157,10051,3.0,2021-2022,1157,compulsory-elective
100512021-20221043,10051,3.0,2021-2022,1043,compulsory-elective
100512021-20221024,10051,3.0,2021-2022,1024,compulsory-elective
100512021-20221237,10051,3.0,2021-2022,1237,elective
100512021-20221197,10051,3.0,2021-2022,1197,elective
100512021-20221173,10051,3.0,2021-2022,1173,elective
100512021-20221115,10051,3.0,2021-2022,1115,elective
100512022-20231297,10051,3.0,2022-2023,1297,compulsory
100512022-20231264,10051,3.0,2022-2023,1264,compulsory
100512022-20231224,10051,3.0,2022-2023,1224,compulsory-elective
100512022-20231115,10051,3.0,2022-2023,1115,compulsory-elective
100512022-20231104,10051,3.0,2022-2023,1104,compulsory-elective
100512022-20231031,10051,3.0,2022-2023,1031,compulsory-elective
100512022-20231205,10051,3.0,2022-2023,1205,elective
100512022-20231190,10051,3.0,2022-2023,1190,elective
100512022-20231077,10051,3.0,2022-2023,1077,elective
100512022-20231075,10051,3.0,2022-2023,1075,elective
100512022-20231060,10051,3.0,2022-2023,1060,elective
100512023-20241270,10051,3.0,2023-2024,1270,compulsory
100512023-20241153,10051,3.0,2023-2024,1153,compulsory
100512023-20241139,10051,3.0,2023-2024,1139,compulsory-elective
100512023-20241131,10051,3.0,2023-2024,1131,compulsory-elective
100512023-20241116,10051,3.0,2023-2024,1116,compulsory-elective
100512023-20241064,10051,3.0,2023-2024,1064,compulsory-elective
100512023-20241223,10051,3.0,2023-2024,1223,compulsory-elective
100512023-20241216,10051,3.0,2023-2024,1216,compulsory-elective
100512023-20241093,10051,3.0,2023-2024,1093,compulsory-elective
100512023-20241069,10051,3.0,2023-2024,1069,compulsory-elective
100522013-20141296,10052,1.0,2013-2014,1296,compulsory
100522013-20141175,10052,1.0,2013-2014,1175,compulsory-elective
100522013-20141162,10052,1.0,2013-2014,1162,compulsory-elective
100522013-20141191,10052,1.0,2013-2014,1191,elective
100522013-20141180,10052,1.0,2013-2014,1180,elective
100522013-20141106,10052,1.0,2013-2014,1106,elective
100522013-20141100,10052,1.0,2013-2014,1100,elective
100522014-20151273,10052,1.0,2014-2015,1273,compulsory
100522014-20151189,10052,1.0,2014-2015,1189,compulsory
100522014-20151247,10052,1.0,2014-2015,1247,compulsory-elective
100522014-20151132,10052,1.0,2014-2015,1132,compulsory-elective
100522014-20151116,10052,1.0,2014-2015,1116,compulsory-elective
100522014-20151099,10052,1.0,2014-2015,1099,compulsory-elective
100522014-20151274,10052,1.0,2014-2015,1274,compulsory-elective
100522014-20151237,10052,1.0,2014-2015,1237,compulsory-elective
100522014-20151179,10052,1.0,2014-2015,1179,compulsory-elective
100522014-20151042,10052,1.0,2014-2015,1042,compulsory-elective
100522015-20161081,10052,1.0,2015-2016,1081,compulsory
100522015-20161032,10052,1.0,2015-2016,1032,compulsory
100522015-20161278,10052,1.0,2015-2016,1278,compulsory-elective
100522015-20161196,10052,1.0,2015-2016,1196,compulsory-elective
100522015-20161142,10052,1.0,2015-2016,1142,compulsory-elective
100522015-20161226,10052,1.0,2015-2016,1226,elective
100522015-20161224,10052,1.0,2015-2016,1224,elective
100522015-20161146,10052,1.0,2015-2016,1146,elective
100522015-20161050,10052,1.0,2015-2016,1050,elective
100522015-20161016,10052,1.0,2015-2016,1016,elective
100522016-20171293,10052,1.0,2016-2017,1293,compulsory
100522016-20171022,10052,1.0,2016-2017,1022,compulsory
100522016-20171211,10052,1.0,2016-2017,1211,compulsory
100522016-20171172,10052,1.0,2016-2017,1172,compulsory
100522016-20171288,10052,1.0,2016-2017,1288,elective
100522016-20171240,10052,1.0,2016-2017,1240,elective
100522016-20171155,10052,1.0,2016-2017,1155,elective
100522016-20171052,10052,1.0,2016-2017,1052,elective
100522016-20171015,10052,1.0,2016-2017,1015,elective
100522017-20181283,10052,1.0,2017-2018,1283,compulsory
100522017-20181210,10052,1.0,2017-2018,1210,compulsory
100522017-20181268,10052,1.0,2017-2018,1268,compulsory-elective
100522017-20181247,10052,1.0,2017-2018,1247,compulsory-elective
100522017-20181233,10052,1.0,2017-2018,1233,compulsory-elective
100522017-20181128,10052,1.0,2017-2018,1128,compulsory-elective
100522017-20181289,10052,1.0,2017-2018,1289,elective
100522017-20181174,10052,1.0,2017-2018,1174,elective
100522017-20181151,10052,1.0,2017-2018,1151,elective
100522017-20181086,10052,1.0,2017-2018,1086,elective
100522017-20181056,10052,1.0,2017-2018,1056,elective
